status	severity	file	line	text
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1540	"player.sendMessage( ChatColor.AQUA + trPlayer( player, ""gameplay.pickup.remainingChests"", I18n.Placeholder.of(""{count}"", String.valueOf(totalChestsRemaining))"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1702	"player.sendMessage(ChatColor.GOLD + getI18n().tr(getPlayerLangOrDefault(player.getUniqueId()), ""gameplay.success.allChestsOpened""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1703	"player.sendMessage( ChatColor.AQUA + getI18n().tr( getPlayerLangOrDefault(player.getUniqueId()), ""gameplay.result.summaryLine"", I18n.Placeholder.of(""{time}"", timeText),"
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1740	"player.sendMessage("" "");"
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1748	player.sendMessage(ChatColor.WHITE + trimmed); // ✅ ここだけ変更（WHITE → GRAY）
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1780	"player.sendMessage(ChatColor.DARK_GRAY + """" + ChatColor.ITALIC + sub);"
OK_I18N	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1828	"bossBar.setTitle(ChatColor.GREEN + getI18n().tr(initialLang, ""gameplay.timer.remainingBossbar""));"
OK_I18N	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1843	"bossBar.setTitle(ChatColor.GREEN + getI18n().tr(langNow, ""gameplay.timer.remainingBossbar""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1845	player.spigot().sendMessage( ChatMessageType.ACTION_BAR, new TextComponent( ChatColor.YELLOW + getI18n().tr( langNow,
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1958	"player.sendMessage(ChatColor.WHITE + getI18n().tr(outcomeNoticeLang, ""outcome.notice.timeUpGameOver""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	1959	"player.sendMessage(ChatColor.WHITE + getI18n().tr(outcomeNoticeLang, ""outcome.notice.retryGuide""));"
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	2001	"player.sendMessage("" "");"
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	2038	"player.sendMessage("" "");"
OK_CALL_START_OR_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	2047	player.sendMessage(ChatColor.GRAY + trimmed);
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	2208	"player.sendMessage(ChatColor.RED + getI18n().tr(getPlayerLangOrDefault(player.getUniqueId()), ""finalAudit.command.gameAlreadyRunning""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunMultiChestPlugin.java	2276	"player.sendMessage(ChatColor.GREEN + trPlayer(player, ""gameplay.setup.chestsPlaced"", I18n.Placeholder.of(""{count}"", String.valueOf(currentTotalChests))));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunStartCommand.java	35	"sender.sendMessage(i18n.trDefault( ""command.gameStart.playersOnly"", ""command.gameStart.playersOnly"" )); return true;"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunStartCommand.java	48	"player.sendMessage(i18n.tr( player, ""command.gameStart.worldNotFound"", ""command.gameStart.worldNotFound"" ));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/TreasureRunStartCommand.java	90	"player.sendMessage(i18n.trp( player, ""command.gameStart.started"", Map.of( ""difficulty"", difficulty,"
OK_I18N	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/UfoCaravanController.java	569	"trader.setCustomName(ChatColor.GOLD + """" + ChatColor.BOLD + trUfo(""finalAudit.shop.treasureShop""));"
OK_ALLOWED_DYNAMIC	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/UfoCaravanController.java	570	trader.setCustomNameVisible(true);
OK_ALLOWED_DYNAMIC	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/UfoCaravanController.java	1245	as.setCustomNameVisible(false);
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	43	"sender.sendMessage(trRaw(""command.quoteFavorite.playersOnly""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	74	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.repositoryNotReady""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	81	"player.sendMessage(ChatColor.GREEN + tr(""command.quoteFavorite.latestSaved""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	83	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.latestNotSaved""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	93	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.repositoryNotReady""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	99	"player.sendMessage(ChatColor.AQUA + trp(""command.quoteFavorite.listHeader"", ""count"", String.valueOf(favs.size())));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	103	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.listSeparator""));"
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	106	player.sendMessage(ChatColor.WHITE + line);
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	117	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.removeUsage""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	122	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.repositoryNotReady""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	130	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.removeIdNumber""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	137	"player.sendMessage(ChatColor.GREEN + trp(""command.quoteFavorite.removeSuccess"", ""id"", String.valueOf(id)));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	139	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.removeNotFound""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	156	"player.sendMessage(ChatColor.YELLOW + tr(""command.quoteFavorite.rereadNoQuotes""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	195	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.bookOpenFailed""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	202	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.openBookFailed""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	207	"player.sendMessage(ChatColor.RED + tr(""command.quoteFavorite.unknownSubcommand""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	212	"player.sendMessage(ChatColor.AQUA + tr(""command.quoteFavorite.help.title""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	213	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.latest""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	214	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.list""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	215	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.remove""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	216	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.reread""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	217	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.rereadTitle""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	218	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.rereadBook""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	219	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.book""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	220	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.bookToc""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	221	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.bookSuccess""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	222	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.bookTimeup""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteCommand.java	223	"player.sendMessage(ChatColor.GRAY + tr(""command.quoteFavorite.help.bookOther""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteShortcutListener.java	48	"player.sendMessage(ChatColor.RED + tr(player, ""command.quoteFavorite.repositoryNotReady""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteShortcutListener.java	56	"player.sendMessage(ChatColor.GREEN + tr(player, ""command.quoteFavorite.shortcutSaved""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteFavoriteShortcutListener.java	58	"player.sendMessage(ChatColor.RED + tr(player, ""command.quoteFavorite.shortcutNotSaved""));"
OK_ALLOWED_BRAND	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	73	"meta.setTitle(""TreasureRun"");"
OK_ALLOWED_BRAND	P2_BOOK_PAGE	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	75	"meta.setPages(List.of(""TreasureRun""));"
OK_I18N	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	81	"meta.setTitle(tr(lang, TITLE, ""Favorites""));"
OK_ALLOWED_DYNAMIC	P2_BOOK_PAGE	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	108	meta.setPages(pages);
OK_ALLOWED_DYNAMIC	P2_BOOK_PAGE	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	126	meta.setPages(pages);
OK_ALLOWED_DYNAMIC	P2_BOOK_PAGE	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	167	meta.setPages(pages);
OK_ALLOWED_DYNAMIC	P1_WORLD_TITLE_BOSSBAR	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	190	meta.setTitle(title);
OK_ALLOWED_DYNAMIC	P2_BOOK_PAGE	src/main/java/plugin/quote/QuoteFavoritesBookBuilder.java	192	"meta.setPages(List.of(head + ""\n\n"" + quoteText));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteRereadService.java	49	"player.sendMessage(ChatColor.RED + trOrFallback(lang, ""command.quoteReread.repositoryNotReady"", ""command.quoteReread.repositoryNotReady""));"
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteRereadService.java	69	player.sendMessage(ChatColor.AQUA + head);
OK_CALL_START_OR_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteRereadService.java	70	player.sendMessage(ChatColor.WHITE + quoteText);
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteRereadService.java	92	"player.sendMessage(ChatColor.RED + trOrFallback(lang, ""command.quoteReread.bookOpenFailed"", ""command.quoteReread.bookOpenFailed""));"
OK_I18N	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteRereadService.java	100	"player.sendMessage(ChatColor.RED + trOrFallback(lang, ""command.quoteReread.openBookFailed"", ""command.quoteReread.openBookFailed""));"
OK_ALLOWED_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteRereadService.java	102	player.sendMessage(ChatColor.AQUA + head);
OK_CALL_START_OR_DYNAMIC	P0_CHAT_ACTIONBAR	src/main/java/plugin/quote/QuoteRereadService.java	103	player.sendMessage(ChatColor.WHITE + quoteText);
